text,doc_type,label,amount
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Kanombe Logistics
TIN: 642831335
Period: 2024
Overpaid Amount: 6099609 RWF
Reason: Excess VAT input credits
Bank Account: 550961
Bank: Bank of Kigali",refund_request,declaration,6099609.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Nyabugogo Transport,
RE: Your TIN 463925049 – Objection response
We write with reference to your account for the period 2023-07. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,549576.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Masaka Textiles
TIN: 172083844
Financial Year: 2020
Taxable Income: 557752 RWF
CIT at 30%: 167326 RWF
Advance Tax Paid: 55775 RWF
Balance Due: 111550 RWF",cit_filing,filing,557752.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Ubumwe Investments
TIN: 541102414
Period: 2022-11
This notice informs you of a penalty of 279902 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,2799018.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Isange Distributors
TIN: 266140258
Month: 2023-04
Total Employees: 147
Gross Salaries: 2204792 RWF
PAYE Withheld: 661438 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,2204792.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Kigali Trading Co
TIN: 753903309
Period: 2022
Nature of Payment: Services
Gross Amount: 6115047 RWF
WHT Rate: 15%
Tax Withheld: 917257 RWF",withholding_tax,declaration,6115047.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Remera Electronics
TIN: 174716780
Financial Year: 2021-12
Taxable Income: 205684 RWF
CIT at 30%: 61705 RWF
Advance Tax Paid: 20568 RWF
Balance Due: 41137 RWF",cit_filing,filing,205684.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Alice Bizimana,
RE: Your TIN 874807770 – Request for information
We write with reference to your account for the period 2022-10. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,10792551.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Eric Ndayishimiye
TIN: 621475287
Month: 2024-08
Total Employees: 136
Gross Salaries: 1263983 RWF
PAYE Withheld: 379195 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,1263983.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Masaka Textiles (TIN: 665791188) has no outstanding tax obligations as of 2022. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,20867077.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Gahanga Agro
TIN: 452318696
Financial Year: 2020-01
Taxable Income: 2866344 RWF
CIT at 30%: 859903 RWF
Advance Tax Paid: 286634 RWF
Balance Due: 573269 RWF",cit_filing,filing,2866344.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Kimironko Supermarket
TIN: 177390472
Period: 2023
This notice informs you of a penalty of 14460 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,144597.0
"FINANCIAL STATEMENTS
Nyabugogo Transport
TIN: 410864588
Year Ended: 2020
Total Revenue: 2013496 RWF
Total Expenses: 1409447 RWF
Net Profit Before Tax: 604049 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2013496.0
"FINANCIAL STATEMENTS
Umucyo Pharmacy
TIN: 567804106
Year Ended: 2024-07
Total Revenue: 2568974 RWF
Total Expenses: 1798282 RWF
Net Profit Before Tax: 770692 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2568974.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Eric Nkurunziza
TIN: 669732591
Financial Year: 2024-04
Taxable Income: 2199111 RWF
CIT at 30%: 659733 RWF
Advance Tax Paid: 219911 RWF
Balance Due: 439822 RWF",cit_filing,filing,2199111.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Pierre Niyomugabo
TIN: 264142683
Financial Year: 2020-03
Taxable Income: 4993619 RWF
CIT at 30%: 1498086 RWF
Advance Tax Paid: 499362 RWF
Balance Due: 998724 RWF",cit_filing,filing,4993619.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Bugesera Dairy
TIN: 773469560
Period: 2022-03
Overpaid Amount: 3214223 RWF
Reason: Excess VAT input credits
Bank Account: 469038
Bank: Bank of Kigali",refund_request,declaration,3214223.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Yvonne Umubyeyi
TIN: 140380477
Period: 2020-06
This notice informs you of a penalty of 44917 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,449173.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Rwanda Fresh Ltd
TIN: 582897882
Period: 2024
Overpaid Amount: 4694421 RWF
Reason: Excess VAT input credits
Bank Account: 208529
Bank: Bank of Kigali",refund_request,declaration,4694421.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Inzora Tech
TIN: 641755366
Audit Period: 2021
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: Refer for further investigation",audit_report,filing,2929117.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Remera Electronics
TIN: 538912794
Audit Period: 2022-11
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: None",audit_report,filing,7834866.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Gahanga Agro
TIN: 370578414
Period: 2024-03
This notice informs you of a penalty of 442022 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,4420223.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Inzora Tech
TIN: 432411019
Period: 2024-07
Overpaid Amount: 2041032 RWF
Reason: Excess VAT input credits
Bank Account: 777406
Bank: Bank of Kigali",refund_request,declaration,2041032.0
"FINANCIAL STATEMENTS
Kigali Trading Co
TIN: 489336282
Year Ended: 2022-03
Total Revenue: 2140718 RWF
Total Expenses: 1498503 RWF
Net Profit Before Tax: 642215 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2140718.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Michel Nkurunziza
TIN: 645127678
Month: 2024-12
Total Employees: 91
Gross Salaries: 242392 RWF
PAYE Withheld: 72718 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,242392.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Solange Niyomugabo
TIN: 968704078
Financial Year: 2021-12
Taxable Income: 2695445 RWF
CIT at 30%: 808634 RWF
Advance Tax Paid: 269544 RWF
Balance Due: 539089 RWF",cit_filing,filing,2695445.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Kanombe Logistics (TIN: 351258749) has no outstanding tax obligations as of 2024-04. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,8317573.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Ruliba Ceramics (TIN: 666355637) has no outstanding tax obligations as of 2023-03. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,8128770.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Ruliba Ceramics
TIN: 233871736
Period: 2022-02
This notice informs you of a penalty of 164271 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,1642709.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Kigali Trading Co,
RE: Your TIN 545492166 – Request for information
We write with reference to your account for the period 2020-07. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,1394485.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Bugesera Dairy
TIN: 949738493
Month: 2021
Total Employees: 125
Gross Salaries: 12518496 RWF
PAYE Withheld: 3755549 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,12518496.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Marie Habimana
TIN: 374796224
Period: 2021-03
Overpaid Amount: 6545719 RWF
Reason: Excess VAT input credits
Bank Account: 349183
Bank: Bank of Kigali",refund_request,declaration,6545719.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Claudine Ndayishimiye (TIN: 786069196) has no outstanding tax obligations as of 2024. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,9110455.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Amahoro Construction
TIN: 412750915
Period: 2023-01
This notice informs you of a penalty of 142590 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,1425898.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Innocent Hakizimana
TIN: 644738967
Audit Period: 2024
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: Issue penalty notice",audit_report,filing,10380907.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Marie Mukamana
TIN: 358906986
Tax Period: 2020-10
Output VAT: 2444038 RWF
Input VAT: 621366 RWF
Net VAT Payable: 1822673 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,2071219.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Kanombe Logistics
TIN: 846668526
Financial Year: 2023
Taxable Income: 774277 RWF
CIT at 30%: 232283 RWF
Advance Tax Paid: 77428 RWF
Balance Due: 154855 RWF",cit_filing,filing,774277.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Rwanda Fresh Ltd
TIN: 438868427
Tax Period: 2022-09
Output VAT: 10027621 RWF
Input VAT: 2549395 RWF
Net VAT Payable: 7478226 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,8497984.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Rwanda Fresh Ltd
TIN: 804086195
Audit Period: 2022
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: Issue penalty notice",audit_report,filing,2344481.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Masaka Textiles
TIN: 494435754
Financial Year: 2024-05
Taxable Income: 6542907 RWF
CIT at 30%: 1962872 RWF
Advance Tax Paid: 654291 RWF
Balance Due: 1308581 RWF",cit_filing,filing,6542907.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Marie Mukamana (TIN: 809656613) has no outstanding tax obligations as of 2022-05. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,6373268.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Kimironko Supermarket
TIN: 760191749
Tax Period: 2023-05
Output VAT: 9308489 RWF
Input VAT: 2366565 RWF
Net VAT Payable: 6941924 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,7888550.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Inyange Industries
TIN: 133436988
Period: 2021-10
This notice informs you of a penalty of 293280 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,2932805.0
"FINANCIAL STATEMENTS
Rwanda Fresh Ltd
TIN: 749715626
Year Ended: 2021-11
Total Revenue: 2367838 RWF
Total Expenses: 1657487 RWF
Net Profit Before Tax: 710351 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2367838.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Eric Bizimana
TIN: 368018471
Audit Period: 2020-01
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: None",audit_report,filing,3506185.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Isange Distributors (TIN: 756998124) has no outstanding tax obligations as of 2022-12. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,3428503.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Bugesera Dairy,
RE: Your TIN 817087513 – Notice of assessment
We write with reference to your account for the period 2022. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,3956302.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Ubumwe Investments
TIN: 315801027
Audit Period: 2021-04
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: Issue penalty notice",audit_report,filing,183178.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Marie Nkurunziza
TIN: 432098383
Period: 2023-12
This notice informs you of a penalty of 377953 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,3779530.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Ruliba Ceramics
TIN: 469919929
Month: 2021-09
Total Employees: 38
Gross Salaries: 1054239 RWF
PAYE Withheld: 316272 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,1054239.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Gahanga Agro
TIN: 276799196
Month: 2021-06
Total Employees: 137
Gross Salaries: 1327496 RWF
PAYE Withheld: 398249 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,1327496.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Eric Bizimana
TIN: 759737342
Period: 2024-02
This notice informs you of a penalty of 97344 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,973437.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Chantal Habimana
TIN: 187212377
Period: 2020-11
Overpaid Amount: 1587084 RWF
Reason: Excess VAT input credits
Bank Account: 622230
Bank: Bank of Kigali",refund_request,declaration,1587084.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Patrick Umubyeyi
TIN: 362935648
Period: 2023-05
This notice informs you of a penalty of 588360 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,5883603.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Pierre Mukamana
TIN: 871336275
Period: 2022-12
Nature of Payment: Services
Gross Amount: 2168430 RWF
WHT Rate: 15%
Tax Withheld: 325264 RWF",withholding_tax,declaration,2168430.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Rebero Holdings
TIN: 582750043
Period: 2021
Nature of Payment: Services
Gross Amount: 1763945 RWF
WHT Rate: 15%
Tax Withheld: 264592 RWF",withholding_tax,declaration,1763945.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Bugesera Dairy
TIN: 303832812
Audit Period: 2021-08
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: None",audit_report,filing,3194435.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Umucyo Pharmacy
TIN: 331009561
Period: 2024
This notice informs you of a penalty of 170195 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,1701948.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Marie Ndayishimiye
TIN: 243811545
Period: 2022-12
This notice informs you of a penalty of 263132 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,2631319.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Emmanuel Hakizimana
TIN: 583564328
Period: 2024-05
This notice informs you of a penalty of 493076 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,4930755.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Bugesera Dairy
TIN: 698967370
Audit Period: 2022
Scope: VAT, PAYE, CIT
Findings: No irregularities found
Recommended Action: None",audit_report,filing,3607804.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Ruliba Ceramics
TIN: 590687732
Audit Period: 2021-10
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: None",audit_report,filing,802841.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Ruliba Ceramics (TIN: 989368954) has no outstanding tax obligations as of 2024-09. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,4188244.0
